CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
ACORN BCRV LIMITED,14017062,,,FERNWOOD HOUSE,FERNWOOD ROAD,JESMOND,NEWCASTLE UPON TYNE,UNITED KINGDOM,NE2 1TJ,Private Limited Company,Active,United Kingdom,,31-03-2022,31,3,31-12-2023,,NO ACCOUNTS FILED,28-04-2023,,0,0,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/14017062,,,,,,,,,,,,,,,,,,,,,13-04-2023,
ACORN BUSINESS CENTRES (YEADON) LIMITED,2422501,,,2 KILLINGBECK DRIVE,YORK ROAD,LEEDS,,,LS14 6UF,Private Limited Company,Active,United Kingdom,,13-09-1989,30,9,30-06-2023,30-09-2021,MICRO ENTITY,11-10-2016,13-09-2015,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/02422501,,,,,,,,,,,,,,,,,,,,,27-09-2023,13-09-2022
ACORN BUSINESS TRAINING LTD,SC702546,,,55A CANAL STREET,,PAISLEY,,SCOTLAND,PA1 2HQ,Private Limited Company,Active,United Kingdom,,25-06-2021,30,6,25-03-2023,,NO ACCOUNTS FILED,23-07-2022,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/SC702546,,,,,,,,,,,,,,,,,,,,,08-07-2023,24-06-2022
ACORN CARE & NURSING LIMITED,6002845,,,BULMAN HOUSE,REGENT CENTRE,GOSFORTH,NEWCASTLE UPON TYNE,,NE3 3LS,Private Limited Company,Liquidation,United Kingdom,,20-11-2006,31,12,30-09-2016,31-12-2014,TOTAL EXEMPTION SMALL,18-12-2016,20-11-2015,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/06002845,,,,,,,,,,,,,,,,,,,,,04-12-2016,
ACORN CHILDCARE (UK),4321656,,,HEADLANDS PRIMARY SCHOOL,BUSHLAND ROAD,NORTHAMPTON,NORTHAMPTONSHIRE,,NN3 2NS,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",Active,United Kingdom,,13-11-2001,31,3,31-12-2023,31-03-2022,SMALL,11-12-2016,13-11-2015,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/04321656,,,,,,,,,,,,,,,,,,,,,27-11-2023,13-11-2022
ACORN CHRISTIAN FOUNDATION,3851139,,,EMMAUS CHARTERED ACCOUNTANTS,WESTMEAD,FARNBOROUGH,,ENGLAND,GU14 7LP,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",Active,United Kingdom,,30-09-1999,29,3,29-12-2022,31-03-2021,TOTAL EXEMPTION FULL,28-10-2016,30-09-2015,0,0,0,0,85590 - Other education n.e.c.,94910 - Activities of religious organizations,,,0,0,http://business.data.gov.uk/id/company/03851139,,,,,,,,,,,,,,,,,,,,,22-10-2023,08-10-2022
ACORN COMMUNITY CARE,4528689,,,"WHINFLOWER HALL, SCARBOROUGH","ROAD, NORTON",MALTON,NORTH YORKSHIRE,,YO17 8EE,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",Active,United Kingdom,,06-09-2002,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,04-10-2016,06-09-2015,0,0,0,0,85590 - Other education n.e.c.,86900 - Other human health activities,,,0,0,http://business.data.gov.uk/id/company/04528689,17-10-2009,ACORN SERVICES (NORTH YORKSHIRE),,,,,,,,,,,,,,,,,,,20-10-2023,06-10-2022
ACORN DAIRY LIMITED,6959532,,,GARTHORNE FARM,ARCHDEACON NEWTON,DARLINGTON,CO DURHAM,,DL2 2YB,Private Limited Company,Active,United Kingdom,,11-07-2009,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,08-08-2016,11-07-2015,2,1,0,1,"46330 - Wholesale of dairy products, eggs and edible oils and fats",,,,0,0,http://business.data.gov.uk/id/company/06959532,,,,,,,,,,,,,,,,,,,,,25-07-2023,11-07-2022
ACORN DENTAL (YORK) LIMITED,9653300,,,18A CORNMARKET,,PONTEFRACT,WEST YORKSHIRE,,WF8 1BJ,Private Limited Company,Active,United Kingdom,,23-06-2015,30,6,31-03-2023,30-06-2021,MICRO ENTITY,21-07-2017,23-06-2016,1,1,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/09653300,,,,,,,,,,,,,,,,,,,,,07-07-2023,23-06-2022
ACORN DENTAL TRAINING LTD,7052642,,,95 SEVEN SISTERS ROAD,,LONDON,,ENGLAND,N7 7QP,Private Limited Company,Active,United Kingdom,,21-10-2009,28,2,30-11-2023,28-02-2022,TOTAL EXEMPTION FULL,18-11-2016,21-10-2015,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07052642,,,,,,,,,,,,,,,,,,,,,04-11-2023,21-10-2022
ACORN DIAGNOSTICS LTD,13580139,,,13 WASHINGTON BUILDINGS,STANWELL ROAD,PENARTH,,WALES,CF64 2AD,Private Limited Company,Active,United Kingdom,,23-08-2021,31,3,31-12-2023,31-03-2022,MICRO ENTITY,20-09-2022,,0,0,0,0,86210 - General medical practice activities,86220 - Specialists medical practice activities,,,0,0,http://business.data.gov.uk/id/company/13580139,,,,,,,,,,,,,,,,,,,,,05-09-2023,22-08-2022
ACORN EDUCAT1ON LIMITED,13441453,,,105 NEWBOLD HALL DRIVE,,ROCHDALE,,ENGLAND,OL16 3AG,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,07-06-2021,30,6,31-03-2024,30-06-2022,DORMANT,05-07-2022,,0,0,0,0,85421 - First-degree level higher education,,,,0,0,http://business.data.gov.uk/id/company/13441453,,,,,,,,,,,,,,,,,,,,,20-06-2022,
ACORN EDUCATION AND CARE SERVICES LTD,7027492,,,ATRIA,SPA ROAD,BOLTON,,ENGLAND,BL1 4AG,Private Limited Company,Active,United Kingdom,,23-09-2009,31,8,31-05-2023,31-08-2021,FULL,21-10-2016,23-09-2015,3,1,0,2,85590 - Other education n.e.c.,87900 - Other residential care activities n.e.c.,88990 - Other social work activities without accommodation n.e.c.,,0,0,http://business.data.gov.uk/id/company/07027492,24-01-2022,HILLCREST CARE SERVICES LTD,,,,,,,,,,,,,,,,,,,01-10-2023,17-09-2022
ACORN EDUCATION TRUST,7654902,,,KINGDOWN SCHOOL,WOODCOCK ROAD,WARMINSTER,WILTSHIRE,,BA12 9DR,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",Active,United Kingdom,,01-06-2011,31,8,31-05-2023,31-08-2021,GROUP,29-06-2017,01-06-2016,0,0,0,0,85310 - General secondary education,,,,0,0,http://business.data.gov.uk/id/company/07654902,29-07-2014,KINGDOWN SCHOOL,,,,,,,,,,,,,,,,,,,15-06-2023,01-06-2022
ACORN ENGLISH HOMESTAY LTD,7557102,,,27 PORTLAND SQUARE,,BRISTOL,,UNITED KINGDOM,BS2 8SA,Private Limited Company,Active,United Kingdom,,09-03-2011,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,06-04-2017,09-03-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07557102,,,,,,,,,,,,,,,,,,,,,15-04-2023,01-04-2022
ACORN ESTATE AGENCY LIMITED,12096480,,,CROWTHORNE HOUSE,NINE MILE RIDE,WOKINGHAM,,ENGLAND,RG40 3GZ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,10-07-2019,31,12,30-09-2022,31-07-2021,DORMANT,07-08-2020,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/12096480,,,,,,,,,,,,,,,,,,,,,23-07-2023,09-07-2022
ACORN ESTATE AGENTS LIMITED,5332959,,,85 WESTFIELD LANE,,ST. LEONARDS-ON-SEA,,ENGLAND,TN37 7NF,Private Limited Company,Active,United Kingdom,,14-01-2005,29,3,29-12-2022,29-03-2021,MICRO ENTITY,11-02-2017,14-01-2016,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/05332959,,,,,,,,,,,,,,,,,,,,,28-01-2023,14-01-2022
ACORN EXPERIENCES LIMITED,9452953,,,15 ROYCE GROVE,LEAVESDEN,WATFORD,HERTFORDSHIRE,UNITED KINGDOM,WD25 7GB,Private Limited Company,Active,United Kingdom,,23-02-2015,28,2,30-11-2023,28-02-2022,MICRO ENTITY,23-03-2017,23-02-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09452953,24-08-2016,ZENTECH LIMITED,,,,,,,,,,,,,,,,,,,09-03-2023,23-02-2022
ACORN FASHION AND FABRIC LTD,12987763,,,43 ROMAN ROAD,,TAUNTON,,ENGLAND,TA1 2BG,Private Limited Company,Active,United Kingdom,,30-10-2020,31,10,31-07-2023,31-10-2021,MICRO ENTITY,27-11-2021,,0,0,0,0,46420 - Wholesale of clothing and footwear,,,,0,0,http://business.data.gov.uk/id/company/12987763,,,,,,,,,,,,,,,,,,,,,12-11-2023,29-10-2022
ACORN FOODSERVICES LIMITED,10640758,,,3 FERRY STREET,,SHOREHAM BY SEA,WEST SUSSEX,ENGLAND,BN43 5RA,Private Limited Company,Active,United Kingdom,,27-02-2017,28,2,28-02-2023,28-02-2021,MICRO ENTITY,27-03-2018,,0,0,0,0,"46330 - Wholesale of dairy products, eggs and edible oils and fats",,,,0,0,http://business.data.gov.uk/id/company/10640758,,,,,,,,,,,,,,,,,,,,,12-03-2023,26-02-2022
ACORN FUTURES LTD,9804425,,,ACORN HOUSE 140,BROWNHILLS ROAD,STOKE-ON-TRENT,,UNITED KINGDOM,ST6 4JU,Private Limited Company,Active,United Kingdom,,01-10-2015,31,10,31-07-2023,31-10-2021,DORMANT,29-10-2016,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09804425,,,,,,,,,,,,,,,,,,,,,14-10-2022,30-09-2021
ACORN HEALTH AND EMPLOYMENT LTD,10245924,,,ACORN HOUSE 140,BROWNHILLS ROAD,STOKE-ON-TRENT,,UNITED KINGDOM,ST6 4JU,Private Limited Company,Active,United Kingdom,,22-06-2016,30,6,31-03-2023,30-06-2021,DORMANT,20-07-2017,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10245924,,,,,,,,,,,,,,,,,,,,,05-07-2023,21-06-2022
ACORN HEALTHCARE SERVICES LTD,13194046,,,13 WASHINGTON BUILDINGS,STANWELL ROAD,PENARTH,,WALES,CF64 2AD,Private Limited Company,Active,United Kingdom,,10-02-2021,31,5,29-02-2024,31-05-2022,DORMANT,10-03-2022,,0,0,0,0,86210 - General medical practice activities,86220 - Specialists medical practice activities,,,0,0,http://business.data.gov.uk/id/company/13194046,,,,,,,,,,,,,,,,,,,,,23-02-2023,09-02-2022
ACORN IMAGING LTD,12765490,,,14 ROSE VALLEY,,BRENTWOOD,,ENGLAND,CM14 4HZ,Private Limited Company,Active,United Kingdom,,24-07-2020,31,7,30-04-2023,31-07-2021,MICRO ENTITY,21-08-2021,,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/12765490,,,,,,,,,,,,,,,,,,,,,06-08-2023,23-07-2022
ACORN IMPLANT & DENTAL PRACTICE LTD,7225924,,,113 UNION STREET,,OLDHAM,LANCASHIRE,,OL1 1RU,Private Limited Company,Active,United Kingdom,,16-04-2010,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,14-05-2017,16-04-2016,3,3,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/07225924,,,,,,,,,,,,,,,,,,,,,23-04-2023,09-04-2022
ACORN JUSTICE LTD,13859246,,,ACORN HOUSE,BROWNHILLS ROAD,STOKE-ON-TRENT,STAFFORDSHIRE,UNITED KINGDOM,ST6 4JU,Private Limited Company,Active,United Kingdom,,19-01-2022,31,1,19-10-2023,,NO ACCOUNTS FILED,16-02-2023,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13859246,,,,,,,,,,,,,,,,,,,,,01-02-2023,
ACORN LABORATORY LIMITED,4695651,,,"UNIT 3C, THE GATTINETTS HADLEIGH ROAD",EAST BERGHOLT,COLCHESTER,SUFFOLK,UNITED KINGDOM,CO7 6QT,Private Limited Company,Active,United Kingdom,,12-03-2003,31,3,31-12-2022,31-03-2021,MICRO ENTITY,09-04-2017,12-03-2016,0,0,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/04695651,,,,,,,,,,,,,,,,,,,,,26-03-2023,12-03-2022
ACORN LAND & STRATEGIC PROPERTY DIVISION LIMITED,4990798,,,CROWTHORNE HOUSE,NINE MILE RIDE,WOKINGHAM,,ENGLAND,RG40 3GZ,Private Limited Company,Active,United Kingdom,,10-12-2003,31,12,30-09-2023,31-12-2021,SMALL,15-09-2016,18-08-2015,1,1,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/04990798,03-02-2004,INLAW TWO HUNDRED AND SEVENTY TWO LIMITED,,,,,,,,,,,,,,,,,,,26-08-2023,12-08-2022
ACORN LETTINGS MIDLANDS LIMITED,6589824,,,BEGBIES TRAYNOR 2 HARCOURT WAY,MERIDIAN BUSINESS PARK,LEICESTER,,,LE19 1WP,Private Limited Company,Liquidation,United Kingdom,,12-05-2008,30,9,30-06-2022,30-09-2020,MICRO ENTITY,09-06-2017,12-05-2016,1,0,0,1,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/06589824,14-07-2010,PETER JAMES LETTINGS LIMITED,,,,,,,,,,,,,,,,,,,26-05-2022,12-05-2021
ACORN LIFE SKILLS LIMITED,9884296,,,9 ALLNUT CLOSE,,WATLINGTON,,ENGLAND,OX49 5JR,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,23-11-2015,30,11,31-08-2022,30-11-2020,DORMANT,21-12-2016,,0,0,0,0,85200 - Primary education,,,,0,0,http://business.data.gov.uk/id/company/09884296,,,,,,,,,,,,,,,,,,,,,06-12-2022,22-11-2021
ACORN LIMITED,4398269,,,CROWTHORNE HOUSE,NINE MILE RIDE,WOKINGHAM,,ENGLAND,RG40 3GZ,Private Limited Company,Active,United Kingdom,,19-03-2002,31,12,30-09-2023,31-12-2021,GROUP,28-11-2016,31-10-2015,2,1,0,1,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/04398269,,,,,,,,,,,,,,,,,,,,,14-11-2022,31-10-2021
ACORN MEDICAL TRAINING LTD,13992671,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,21-03-2022,31,3,21-12-2023,,NO ACCOUNTS FILED,18-04-2023,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13992671,,,,,,,,,,,,,,,,,,,,,03-04-2023,
ACORN MULTI ACADEMY TRUST,9253218,,,THE OLD TOOL OFFICE,CHARD STREET,AXMINSTER,DEVON,ENGLAND,EX13 5EB,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",Active,United Kingdom,,07-10-2014,31,8,31-05-2023,31-08-2021,FULL,04-11-2016,07-10-2015,0,0,0,0,85200 - Primary education,,,,0,0,http://business.data.gov.uk/id/company/09253218,,,,,,,,,,,,,,,,,,,,,21-10-2023,07-10-2022
ACORN NURSERY SCHOOLS LIMITED(THE),1422949,,,95 LANCASTER ROAD,,LONDON,,,W11 1QQ,Private Limited Company,Active,United Kingdom,,24-05-1979,31,8,31-05-2023,31-08-2021,SMALL,27-04-2017,30-03-2016,4,2,0,2,85200 - Primary education,,,,0,0,http://business.data.gov.uk/id/company/01422949,,,,,,,,,,,,,,,,,,,,,13-04-2023,30-03-2022
ACORN ORGANISING LTD,12929912,,,20 CHURCH ROAD,LAWRENCE HILL,BRISTOL,,ENGLAND,BS5 9JA,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,,05-10-2020,31,10,31-07-2023,31-10-2021,MICRO ENTITY,02-11-2021,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12929912,18-08-2021,ACORN SCHOOL OF ORGANISING LTD,,,,,,,,,,,,,,,,,,,18-10-2023,04-10-2022
ACORN PROFESSIONAL TUTORS LIMITED,4673066,,,7 FYDELL COURT,,ST. NEOTS,,ENGLAND,PE19 1UJ,Private Limited Company,Active,United Kingdom,,20-02-2003,30,6,31-03-2024,30-06-2022,MICRO ENTITY,20-03-2017,20-02-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/04673066,,,,,,,,,,,,,,,,,,,,,06-03-2023,20-02-2022
ACORN PROPERTIES NWL LTD,12458480,,,243 EDGWARE ROAD,,LONDON,,ENGLAND,NW9 6LU,Private Limited Company,Active,United Kingdom,,12-02-2020,29,2,30-11-2023,28-02-2022,MICRO ENTITY,12-03-2021,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/12458480,,,,,,,,,,,,,,,,,,,,,25-02-2023,11-02-2022
ACORN PROPERTY LETTING AND MANAGEMENT LIMITED,7328145,,,24 JAMES STREET WEST,,BATH,,,BA1 2BT,Private Limited Company,Active,United Kingdom,,28-07-2010,31,7,30-04-2023,31-07-2021,MICRO ENTITY,25-08-2016,28-07-2015,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/07328145,,,,,,,,,,,,,,,,,,,,,16-11-2023,02-11-2022
ACORN PROPERTY MANAGEMENT SERVICES LIMITED,3791159,,,CAMBRIDGE HOUSE,32 PADWELL ROAD,SOUTHAMPTON,HANTS,,SO14 6QZ,Private Limited Company,Active,United Kingdom,,17-06-1999,30,6,31-03-2023,30-06-2021,MICRO ENTITY,03-07-2017,05-06-2016,2,1,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/03791159,,,,,,,,,,,,,,,,,,,,,19-06-2023,05-06-2022
ACORN PROPERTY SALES LIMITED,6306250,,,31 HIGH STREET,KINGSWOOD,BRISTOL,,,BS15 4AA,Private Limited Company,Active,United Kingdom,,09-07-2007,31,7,30-04-2023,31-07-2021,MICRO ENTITY,06-08-2016,09-07-2015,2,2,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/06306250,,,,,,,,,,,,,,,,,,,,,15-10-2023,01-10-2022
ACORN PROPERTY SOLUTIONS (NORFOLK) LTD,12134848,,,29-30 MARKET PLACE,,NORTH WALSHAM,NORFOLK,UNITED KINGDOM,NR28 9BS,Private Limited Company,Active,United Kingdom,,01-08-2019,30,9,30-06-2024,30-09-2022,MICRO ENTITY,29-08-2020,,0,0,0,0,68310 - Real estate agencies,68320 - Management of real estate on a fee or contract basis,,,0,0,http://business.data.gov.uk/id/company/12134848,,,,,,,,,,,,,,,,,,,,,10-08-2023,27-07-2022
ACORN TRAINING (YORKSHIRE) LIMITED,6050989,,,35 MOXON WAY,MOOR LANE TRADING ESTATE,SHERBURN IN ELMET,,,LS25 6ES,Private Limited Company,Active,United Kingdom,,12-01-2007,31,3,31-12-2022,31-03-2021,MICRO ENTITY,04-02-2017,07-01-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/06050989,,,,,,,,,,,,,,,,,,,,,21-01-2023,07-01-2022
ACORN TRAINING CONSULTANTS LIMITED,3182459,,,1 DUNELM RISE,DURHAMGATE,SPENNYMOOR,,ENGLAND,DL16 6FS,Private Limited Company,Active,United Kingdom,,03-04-1996,31,1,31-10-2023,31-01-2022,SMALL,24-04-2017,27-03-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/03182459,,,,,,,,,,,,,,,,,,,,,10-04-2023,27-03-2022
ACORN TRAINING SERVICES LIMITED,5213977,,,131 HAYES LANE,,BROMLEY,,ENGLAND,BR2 9EJ,Private Limited Company,Active,United Kingdom,,25-08-2004,31,7,30-04-2023,31-07-2021,MICRO ENTITY,22-09-2016,25-08-2015,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/05213977,,,,,,,,,,,,,,,,,,,,,08-09-2023,25-08-2022
ACORN TUTORS LIMITED,9238838,,,66 EAST PARK FARM DRIVE,CHARVIL,READING,BERKSHIRE,,RG10 9US,Private Limited Company,Active,United Kingdom,,29-09-2014,31,3,31-12-2022,31-03-2021,DORMANT,27-10-2016,29-09-2015,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09238838,,,,,,,,,,,,,,,,,,,,,13-10-2023,29-09-2022
ACORN2OAK PROPERTY ADVISORS LIMITED,7795488,,,14 DAVID MEWS,,LONDON,,,W1U 6EQ,Private Limited Company,Active,United Kingdom,,03-10-2011,31,8,31-05-2023,31-08-2021,TOTAL EXEMPTION FULL,31-10-2016,03-10-2015,0,0,0,0,68310 - Real estate agencies,68320 - Management of real estate on a fee or contract basis,,,0,0,http://business.data.gov.uk/id/company/07795488,,,,,,,,,,,,,,,,,,,,,17-10-2023,03-10-2022
ACORNLEY ORTHOPAEDICS LIMITED,11926371,,,ELMTREE HOUSE,THORNTON-IN-CRAVEN,SKIPTON,NORTH YORKSHIRE,ENGLAND,BD23 3TU,Private Limited Company,Active,United Kingdom,,04-04-2019,30,4,31-01-2023,30-04-2021,TOTAL EXEMPTION FULL,02-05-2020,,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/11926371,,,,,,,,,,,,,,,,,,,,,17-04-2023,03-04-2022
ACORNS-IN-ELDWICK LIMITED,6886096,,,2A WESTGATE,BAILDON,SHIPLEY,,ENGLAND,BD17 5EJ,Private Limited Company,Active,United Kingdom,,23-04-2009,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,21-05-2017,23-04-2016,1,1,0,0,85200 - Primary education,,,,0,0,http://business.data.gov.uk/id/company/06886096,,,,,,,,,,,,,,,,,,,,,01-10-2023,17-09-2022
ACP 8018 LTD,13732923,,,61 NORTH STREET,,CHICHESTER,WEST SUSSEX,UNITED KINGDOM,PO19 1NB,Private Limited Company,Active,United Kingdom,,09-11-2021,30,11,09-08-2023,,NO ACCOUNTS FILED,07-12-2022,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/13732923,,,,,,,,,,,,,,,,,,,,,22-11-2023,08-11-2022
ACP HEALTHCARE SERVICES LTD,14331005,,,48 - 52 PENNY LANE,MOSSLEY HILL,LIVERPOOL,MERSEYSIDE,UNITED KINGDOM,L18 1DG,Private Limited Company,Active,United Kingdom,,01-09-2022,30,9,01-06-2024,,NO ACCOUNTS FILED,29-09-2023,,0,0,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/14331005,,,,,,,,,,,,,,,,,,,,,14-09-2023,
ACP QUALITY PRODUCE LIMITED,12550599,,,WAREHOUSE REAR OF 5B ROWOOD ESTATE,MURDOCK ROAD,BICESTER,OXFORDSHIRE,ENGLAND,OX26 4PP,Private Limited Company,Active,United Kingdom,,07-04-2020,30,4,31-01-2023,30-04-2021,MICRO ENTITY,05-05-2021,,0,0,0,0,46310 - Wholesale of fruit and vegetables,,,,0,0,http://business.data.gov.uk/id/company/12550599,,,,,,,,,,,,,,,,,,,,,20-04-2023,06-04-2022
ACPMAGLOBAL LIMITED,14119544,,,FLAT 40 ST. SAVIOURS COURT 43-49,HARROW VIEW,HARROW,,ENGLAND,HA1 1RN,Private Limited Company,Active,United Kingdom,,19-05-2022,31,5,19-02-2024,,NO ACCOUNTS FILED,16-06-2023,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/14119544,,,,,,,,,,,,,,,,,,,,,01-06-2023,
ACQUA IX LIMITED,12986074,,,THE LONG LODGE 265-269 KINGSTON ROAD,WIMBLEDON,LONDON,,UNITED KINGDOM,SW19 3NW,Private Limited Company,Active,United Kingdom,,30-10-2020,31,12,30-09-2023,31-12-2021,MICRO ENTITY,27-11-2021,,0,0,0,0,85590 - Other education n.e.c.,85600 - Educational support services,,,0,0,http://business.data.gov.uk/id/company/12986074,,,,,,,,,,,,,,,,,,,,,12-11-2023,29-10-2022
ACQUAH PHARMA LTD,13817568,,,FLAT 5 THE RIVER BUILDING,64 BEDE STREET,LEICESTER,LEICESTERSHIRE,,LE3 5LD,Private Limited Company,Active,United Kingdom,,24-12-2021,31,12,24-09-2023,,NO ACCOUNTS FILED,21-01-2023,,0,0,0,0,86210 - General medical practice activities,86220 - Specialists medical practice activities,,,0,0,http://business.data.gov.uk/id/company/13817568,,,,,,,,,,,,,,,,,,,,,06-01-2023,
ACQUIRE CONSULTANCY LIMITED,10517402,,,PARK HOUSE,WILMINGTON STREET,LEEDS,,ENGLAND,LS7 2BP,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,08-12-2016,31,12,30-09-2022,31-12-2020,TOTAL EXEMPTION FULL,05-01-2018,,0,0,0,0,46310 - Wholesale of fruit and vegetables,"46341 - Wholesale of fruit and vegetable juices, mineral water and soft drinks",56290 - Other food services,70229 - Management consultancy activities other than financial management,0,0,http://business.data.gov.uk/id/company/10517402,,,,,,,,,,,,,,,,,,,,,21-12-2022,07-12-2021
ACQUIRE ESTATE AGENTS LTD,5368221,,,278 BATTERSEA PARK ROAD,,LONDON,,ENGLAND,SW11 3BS,Private Limited Company,Active,United Kingdom,,17-02-2005,28,2,30-11-2023,28-02-2022,MICRO ENTITY,17-03-2017,17-02-2016,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/05368221,,,,,,,,,,,,,,,,,,,,,01-10-2023,17-09-2022
ACQUIRE HOMES SALES LIMITED,12569591,,,41 ROWSLEY ROAD,,LYTHAM ST. ANNES,,ENGLAND,FY8 2NT,Private Limited Company,Active,United Kingdom,,23-04-2020,30,4,31-01-2023,30-04-2021,MICRO ENTITY,21-05-2021,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/12569591,,,,,,,,,,,,,,,,,,,,,06-05-2023,22-04-2022
